시장,종목명,코드,최종확률,절대금지확률,관망확률,예측시점가격,목표가,손절가,거래량파워
KOSDAQ,스피어,347700,37.925821293411055,41.05453294750533,21.01964501402555,42650,44356,41370,70
KOSDAQ,덕산하이메탈,077360,42.92950835448824,36.5345131808675,20.535977719586192,17000,17680,16490,100
KOSDAQ,네패스,033640,32.50208911175157,45.881954942770484,21.615952965245704,35450,36868,34386,198
KOSDAQ,코오롱티슈진,950160,34.4019293562061,42.41928480444128,23.17878732946874,103000,107120,99910,58
KOSDAQ,RF머트리얼즈,327260,41.79934960490049,40.73314954840859,17.467500846690914,88100,91624,85457,109
KOSDAQ,RFHIC,218410,35.24498579446057,37.50645043202183,27.24856302845954,99100,103064,96127,61
KOSDAQ,비츠로셀,082920,44.01492001423101,38.48011619579137,17.504963044919567,52000,54080,50440,96
KOSDAQ,PS일렉트로닉스,332570,39.93097375747587,41.107853630773135,18.961175591983228,11900,12376,11543,31
KOSDAQ,티에스이,131290,35.22825782984121,43.62047093383406,21.151271236324725,226500,235560,219705,128
KOSDAQ,티엘비,356860,36.72084040595172,38.97788133853807,24.301278255510212,106000,110240,102820,131
KOSDAQ,KX하이텍,052900,33.86135821092635,46.02494899062613,20.113695778679762,2020,2100,1959,253
KOSDAQ,HLB,028300,42.53535082723507,33.29477092180788,24.16987974107317,46800,48672,45396,107
KOSDAQ,현대바이오,048410,33.53054467374572,38.75914715713787,27.71030891417447,11210,11658,10873,130
KOSDAQ,앱클론,174900,37.98765794829283,40.08313449517003,21.92920755653715,39700,41288,38509,209
KOSDAQ,로킷헬스케어,376900,38.20144407704175,42.541289900356716,19.25726676765959,52100,54184,50537,197
KOSDAQ,한국피아이엠,448900,41.125662455363255,35.755516419164316,23.118818890298254,98000,101920,95060,109
KOSDAQ,알지노믹스,476830,37.83604719401802,37.21670033606011,24.947253214979927,130000,135200,126100,61
KOSDAQ,실리콘투,257720,34.17013462156125,36.60168037685847,29.228187981812503,37550,39052,36423,92
KOSDAQ,리브스메드,491000,35.38712875639855,38.36450260952563,26.248364163727455,67800,70512,65766,97
KOSDAQ,아이엘,307180,35.17443327967151,41.0614535173323,23.764115438170364,8550,8892,8293,143
KOSDAQ,삼지전자,037460,40.59319324516929,40.4529681141984,18.95383864063231,47200,49088,45784,93
KOSDAQ,코스텍시스,355150,46.825776100593345,38.94787230401345,14.226349360219025,39800,41392,38606,108
KOSDAQ,제룡전기,033100,29.23043191147453,36.941290879111136,33.82827571929821,67000,69680,64990,49
KOSDAQ,오이솔루션,138080,42.00616377901383,41.230689569727154,16.763148886433193,38200,39728,37054,59
KOSDAQ,뉴로메카,348340,34.34424253267401,43.692015545275545,21.963742667108505,66300,68952,64311,57
KOSDAQ,MDS테크,086960,28.607714257574536,48.1031395427791,23.289147689762483,3660,3806,3550,124
KOSDAQ,보로노이,310210,38.27817812400196,38.533939682358955,23.187877723290722,255000,265200,247350,91
KOSDAQ,미래반도체,254490,35.1366835988971,40.682171311644865,24.181143599341915,34300,35672,33271,51
KOSDAQ,유니트론텍,142210,37.95759576622828,40.996673352457854,21.045732371429988,8610,8954,8351,175
KOSDAQ,수젠텍,253840,32.21712671710894,47.772940233192706,20.009930814524175,6970,7248,6760,58
KOSDAQ,이랜시스,264850,32.05423921729273,41.196851574939366,26.74891293305821,7340,7633,7119,57
KOSDAQ,피에스케이홀딩스,031980,42.62859980364517,37.088649744037134,20.282748217143514,129600,134784,125712,88
KOSDAQ,지놈앤컴퍼니,314130,45.95270994871935,40.52777210158007,13.519517204642511,5200,5408,5044,471
KOSDAQ,디앤디파마텍,347850,34.77253571139137,38.503188528206834,26.72427203511149,60700,63128,58879,90
KOSDAQ,센서뷰,321370,36.60075976405971,40.30492933216567,23.09431313894879,3700,3848,3589,137
KOSDAQ,지투지바이오,456160,34.36483958872028,38.39079807391413,27.244360847249478,56800,59072,55096,118
KOSDAQ,기가레인,049080,46.62546942382699,39.51246892855219,13.862062392678881,1359,1413,1318,132
KOSDAQ,레이저쎌,412350,41.90429857842318,38.729411862593786,19.366289186454,11510,11970,11164,92
KOSDAQ,원익홀딩스,030530,35.8146359822261,37.58956019882176,26.59580530906826,27600,28704,26772,44
KOSDAQ,삼미금속,012210,35.52775869127972,35.224209750105615,29.248031558614667,12180,12667,11814,371
KOSDAQ,엑스게이트,356680,34.77994406710375,43.369558489720674,21.85049669811752,17070,17752,16557,34
KOSDAQ,인텔리안테크,189300,39.908627924089714,32.67460186300642,27.416771703019986,141000,146640,136770,85
KOSDAQ,한라캐스트,125490,35.68241605331477,40.231451696590646,24.086132250094582,15580,16203,15112,51
KOSDAQ,SKAI,357880,39.1512894766042,44.69353067392389,16.155176869239675,4505,4685,4369,154
KOSDAQ,비에이치아이,083650,40.04888098366329,32.206610563916236,27.744512922768838,78500,81640,76145,56
KOSDAQ,보성파워텍,006910,38.20167058893039,39.38850056921695,22.40982511656236,10780,11211,10456,17
KOSDAQ,기가비스,420770,33.17446220602709,42.276934991880076,24.548605037267013,125600,130624,121832,118
KOSDAQ,KBI메탈,024840,44.72738760750022,31.31976475729743,23.952852105550715,6890,7165,6683,25
KOSDAQ,엘앤씨바이오,290650,33.117714869407,38.960137346812196,27.922147783780808,63200,65728,61304,97
KOSDAQ,네패스아크,330860,39.96411334379688,37.74659860706321,22.289290284314085,42350,44044,41079,68
KOSDAQ,태성,323280,33.16365080623634,40.54411116581712,26.292236537830416,66300,68952,64311,55
KOSDAQ,삼표시멘트,038500,36.08741264537895,38.57626051733372,25.336326092229267,12780,13291,12396,38
KOSDAQ,그린리소스,402490,42.36209753817358,36.64890475773328,20.98900142938344,16640,17305,16140,109
KOSDAQ,에스비비테크,389500,38.32387656159454,40.5810165818287,21.095106856576763,85100,88504,82547,49
KOSDAQ,삼양엔씨켐,482630,36.06744536401015,38.31728107144195,25.615273564547902,22300,23192,21631,183
KOSDAQ,에스지헬스케어,398120,34.69254218413237,34.742785158427104,30.564674147556648,2815,2927,2730,1460
KOSDAQ,유티아이,179900,33.102488138483444,40.62636530776108,26.271147298813545,23000,23920,22310,429
KOSDAQ,알멕,354320,45.46334071199421,37.131265324399166,17.40539470866468,84000,87360,81480,88
KOSDAQ,차백신연구소,261780,38.642610795837776,42.25147933211926,19.10591434239132,3150,3276,3055,81
KOSDAQ,이랜텍,054210,35.337520364727645,42.89594107670533,21.766536323392838,13450,13988,13046,207
KOSDAQ,씨젠,096530,36.19278656601633,42.90870384248306,20.89851033655868,30700,31928,29779,102
KOSDAQ,인텍플러스,064290,43.04392487941225,36.150162611221184,20.805910274192385,28300,29432,27451,98
KOSDAQ,TPC로보틱스,048770,36.67577903535235,42.42882963682435,20.8953913278233,6020,6260,5839,132
KOSDAQ,프로이천,321260,34.12705596577417,44.309286272778536,21.563657016389232,3995,4154,3875,83
KOSDAQ,비나텍,126340,43.78476991582849,36.53459463788297,19.6806324660563,141900,147576,137643,58
KOSDAQ,한선엔지니어링,452280,44.9866974361169,38.62658053973787,16.386722769203292,32850,34164,31864,46
KOSDAQ,필옵틱스,161580,31.18630425555989,42.82952489217959,25.98417383249277,49200,51168,47724,44
KOSDAQ,에스앤에스텍,101490,32.69811099392202,41.36105675652231,25.94083224955567,78400,81536,76048,79
KOSDAQ,아이텍,119830,33.92934267293051,42.124592065129285,23.946068242172448,8210,8538,7963,512
KOSDAQ,한양디지텍,078350,36.24537738038758,38.55538356159811,25.19924054813043,37450,38948,36326,103
KOSDAQ,와이씨,232140,33.35667268883166,34.29026413667636,32.35305870414362,18450,19188,17896,72
KOSDAQ,제룡산업,147830,25.14940437823132,30.775918558155702,44.07467557349686,10020,10420,9719,44
KOSDAQ,클로봇,466100,30.717582766575685,41.59269862957329,27.68972009396714,41900,43576,40643,69
KOSDAQ,케어젠,214370,45.472384184821266,32.55825090930738,21.969366395987464,84000,87360,81480,142
KOSDAQ,GST,083450,35.87641983433647,35.093419121243905,29.03016104441962,57500,59800,55775,56
KOSDAQ,지아이에스,306620,30.607988182227114,41.878673607888764,27.513339700000245,3165,3291,3070,287
KOSDAQ,와이지-원,019210,41.93676974600375,39.82531638788739,18.237910885876623,18170,18896,17624,69
KOSDAQ,한빛레이저,452190,28.9627131717415,40.536727437284334,30.500560881090284,7580,7883,7352,35
KOSDAQ,유진테크,084370,35.49080426993909,38.7834321177861,25.725768082623162,129500,134680,125615,46
KOSDAQ,서울바이오시스,092190,40.088526182223106,40.59830386701831,19.313170695816645,15650,16276,15180,35
KOSDAQ,에치에프알,230240,45.118333386137124,39.05167932057188,15.829988783407115,30250,31460,29342,69
KOSDAQ,오킨스전자,080580,39.17272296486842,40.97965032420367,19.8476304362182,21000,21840,20370,103
KOSDAQ,제닉스로보틱스,381620,31.945719013008055,37.69728383008753,30.35699864702053,12000,12480,11640,79
KOSDAQ,쎄트렉아이,099320,33.48583090633095,35.332613508863545,31.18155409468939,148000,153920,143560,64
KOSDAQ,HB테크놀러지,078150,39.884917692434335,32.881186997507115,27.233894565000494,3810,3962,3695,29
KOSDAQ,유진로봇,056080,28.415343931701216,34.800779832166356,36.78387549107436,24600,25584,23862,53
KOSDAQ,에이치엠넥스,036170,51.87814030651457,33.223662649682254,14.898193691041916,5170,5376,5014,112
KOSDAQ,샘씨엔에스,252990,34.08959394342637,39.718252935759104,26.19215312081452,13080,13603,12687,120
KOSDAQ,아모텍,052710,34.664342010268534,40.184193406558535,25.151463093056808,19520,20300,18934,110
KOSDAQ,빛샘전자,072950,40.10214847098288,41.6862906887399,18.211560840277212,14100,14664,13677,36
KOSDAQ,지앤비에스 에코,382800,50.30144843434532,35.51718216142709,14.181368659169536,8320,8652,8070,67
KOSDAQ,모베이스전자,012860,35.77816225878409,41.008564029579304,23.213273711636603,4500,4680,4365,33
KOSDAQ,한국첨단소재,062970,38.34654003772461,40.91355233740192,20.739908369931538,2600,2704,2522,92
KOSDAQ,에이프릴바이오,397030,40.92840192495105,35.01929734565746,24.052302219507617,51800,53872,50246,81
KOSDAQ,메이슨캐피탈,021880,31.102886013676155,49.101133471572574,19.79597902463516,251,261,243,224
KOSDAQ,그린광학,0015G0,32.08159446716632,37.72744532791042,30.19095871480715,24500,25480,23765,108
KOSDAQ,가온그룹,078890,42.394780634781085,36.791216297061574,20.814003068157344,8950,9308,8681,77
KOSDAQ,퀄리타스반도체,432720,41.443534216081275,38.492187234641776,20.064280784451135,19080,19843,18507,32
KOSDAQ,케이엠더블유,032500,33.78118331520025,40.42425099283986,25.794567927134064,31900,33176,30943,60
KOSDAQ,켐트로닉스,089010,31.741896991826877,38.16789357474991,30.09020645319096,38300,39832,37151,42
KOSDAQ,에이디테크놀로지,200710,38.11627390200935,38.90113707002451,22.982589027966142,44150,45916,42825,86
KOSDAQ,뉴파워프라즈마,144960,31.43567228324171,43.77387819102604,24.790450270790302,9520,9900,9234,64
KOSDAQ,코나아이,052400,40.63996246160527,39.45920301618608,19.900833032092518,60400,62816,58588,88
KOSDAQ,CS,065770,37.74792547272331,44.31398931683231,17.938084465386307,2700,2808,2619,418
KOSDAQ,엘케이켐,489500,30.048156728602372,43.569059128913146,26.382784142484482,35500,36920,34435,268
KOSDAQ,심텍홀딩스,036710,38.33730586148627,37.02418865911115,24.638502499170343,5100,5304,4947,200
KOSDAQ,엘티씨,170920,40.7339630315659,36.037752365593455,23.228284602840645,44000,45760,42680,75
KOSDAQ,씨어스,458870,42.62060424034024,37.08014967274949,20.29924683196833,34300,35672,33271,73
KOSDAQ,메지온,140410,33.032759427893545,36.066978004737884,30.900262567368575,72500,75400,70325,69
KOSDAQ,헥토파이낸셜,234340,44.2826390408651,35.98990752643457,19.727453432700333,28250,29380,27402,44
KOSDAQ,피엠티,147760,39.834902397713975,40.17556525524947,19.989533092094614,8060,8382,7818,148
KOSDAQ,네이처셀,007390,31.87336698512174,45.08089683408011,23.045735435740088,17310,18002,16790,162
KOSDAQ,삼현,437730,31.257477411197677,41.527053714541154,27.215465894028938,54300,56472,52671,63
KOSDAQ,오름테라퓨틱,475830,39.016532242215995,37.52903224969093,23.45443401797696,65500,68120,63535,77
KOSDAQ,제일일렉트릭,199820,27.906889334868794,34.37080835417405,37.72230529118939,14050,14612,13628,17
KOSDAQ,LS마린솔루션,060370,34.452070928363696,38.87873658680865,26.669193229885714,34000,35360,32980,38
KOSDAQ,네오셈,253590,38.93209752468708,32.480720529461735,28.58718045573505,15400,16016,14938,38
KOSDAQ,LB세미콘,061970,37.207040299179006,37.59632652046262,25.19663020012613,5780,6011,5606,87
KOSDAQ,지아이이노베이션,358570,34.19776141718847,35.5770355525593,30.225203030252235,11520,11980,11174,105
KOSDAQ,오로스테크놀로지,322310,41.45753723905845,37.423720783092286,21.118744213023447,28850,30004,27984,63
KOSDAQ,제이에스링크,127120,37.710358365701346,41.59942517763071,20.690215711609884,35250,36660,34192,106
KOSDAQ,머큐리,100590,38.725914665398626,41.1507071820891,20.123378897570333,7220,7508,7003,31
KOSDAQ,나노,187790,37.05937580511636,41.25475533936927,21.685871090688547,6750,7020,6547,71
KOSDAQ,아진엑스텍,059120,31.217268712576036,42.07427497913887,26.708457798401213,10500,10920,10185,25
KOSDAQ,가온칩스,399720,25.72437825142006,32.23886554363241,42.0367532247153,62600,65104,60722,66
KOSDAQ,씨엠티엑스,388210,38.691263693982215,36.40964239029661,24.89908944537282,115100,119704,111647,60
KOSDAQ,흥구석유,024060,30.363596222708615,52.208936300367036,17.427466731866286,13870,14424,13453,21
KOSDAQ,폴라리스오피스,041020,35.07465778046283,41.5700249931529,23.35531648132622,4335,4508,4204,125
KOSDAQ,파워넷,037030,42.100379802694576,37.57213459355836,20.32748411363095,6530,6791,6334,28
KOSDAQ,큐로셀,372320,47.63527142650471,31.214502899430478,21.150227164180922,35150,36556,34095,95
KOSDAQ,상신이디피,091580,36.86682219741548,38.4818933612234,24.651287421593366,23200,24128,22504,84
KOSDAQ,와이씨켐,112290,33.26045902775893,43.57925093613042,23.160288545994522,14560,15142,14123,49
KOSDAQ,에프엔에스테크,083500,36.17579682732253,37.81655208626844,26.007652576525153,21600,22464,20952,111
KOSDAQ,엑시콘,092870,33.64120525355079,34.25168490160184,32.1071113349635,31500,32760,30555,64
KOSDAQ,세명전기,017510,25.404778183405654,31.318508343247853,43.27671198323038,11770,12240,11416,22
KOSDAQ,드림시큐리티,203650,32.906732661388546,44.663774423518824,22.42949217003458,3145,3270,3050,12
KOSDAQ,알엔티엑스,123010,46.62175037296602,36.71844574525351,16.659803881780466,2620,2724,2541,127
KOSDAQ,에이엘티,172670,43.838984695204566,38.503001792619564,17.65801500229199,19350,20124,18769,112
KOSDAQ,바이오플러스,099430,39.28981339244968,39.83633762404416,20.873850473622273,5880,6115,5703,305
KOSDAQ,프로텍,053610,40.389238950313036,36.73788041767006,22.872880632016912,96400,100256,93508,88
KOSDAQ,한스바이오메드,042520,41.94478981130878,40.669772072385435,17.385435881131603,27050,28132,26238,80
KOSDAQ,라온텍,418420,36.3550879189386,40.508890905376894,23.136019685568385,9200,9568,8924,47
KOSDAQ,메디포스트,078160,43.697633156499116,34.28188417875377,22.020482664747114,13130,13655,12736,109
KOSDAQ,아이티센글로벌,124500,41.67134009915821,37.970273203408986,20.358385952374757,48100,50024,46657,61
KOSDAQ,나무기술,242040,29.865012126020297,48.11288590115783,22.022101227763812,4675,4862,4534,92
KOSDAQ,큐리언트,115180,34.70126965599744,43.106214798192845,22.192514800751653,27450,28548,26626,136
KOSDAQ,선익시스템,171090,41.38511181417614,37.32480089444763,21.290086546318168,81000,84240,78570,56
KOSDAQ,에스앤디,260970,35.099859075094265,43.83377414589317,21.066364543838382,63900,66456,61983,188
KOSDAQ,진성티이씨,036890,34.96352343743413,35.150576332495476,29.88590172018652,16290,16941,15801,138
KOSDAQ,세아메카닉스,396300,34.29538609739454,41.24803244366193,24.45658071388547,5980,6219,5800,29
KOSDAQ,에이텀,355690,40.59983413958243,36.86934369465808,22.53081993058532,4550,4732,4413,400
KOSDAQ,루닛,328130,35.57519591037558,36.62669148296512,27.798112606659302,16550,17212,16053,95
KOSDAQ,레이크머티리얼즈,281740,27.969063146439556,33.15491814209151,38.87601722135282,18840,19593,18274,35
KOSDAQ,미코,059090,34.47300053373004,38.92912955050289,26.59786842565095,19970,20768,19370,42
KOSDAQ,해성에어로보틱스,059270,31.67949756629055,42.68852207296398,25.631978870629357,11290,11741,10951,121
KOSDAQ,큐리옥스바이오시스템즈,445680,36.75922860452031,42.740554708825975,20.5002189218279,82500,85800,80025,88
KOSDAQ,제이앤티씨,204270,32.6032641922003,40.70142328054753,26.695314017368293,20450,21268,19836,76
KOSDAQ,인터로조,119610,41.579105132894924,34.37591124415715,24.04498064271568,21950,22828,21291,275
KOSDAQ,신성델타테크,065350,30.396233412657008,38.07077941306425,31.532987174278738,45550,47372,44183,104
KOSDAQ,피플바이오,304840,44.55005563827994,43.981679865242334,11.468263751419668,1418,1474,1375,1123
KOSDAQ,온코닉테라퓨틱스,476060,28.025618802773867,44.46165463533117,27.512726561894958,20750,21580,20127,66
KOSDAQ,타이거일렉,219130,43.05557365967043,33.15612448352173,23.788301856807838,67800,70512,65766,117
KOSDAQ,뷰티스킨,406820,38.39938984920522,45.738011035411375,15.86259762526728,3460,3598,3356,52
KOSDAQ,페니트리움바이오,187660,35.88904327147142,40.06780119843085,24.043156275155788,8150,8476,7905,43
KOSDAQ,어보브반도체,102120,28.66951898772536,31.760278280433862,39.57020347689883,13000,13520,12610,40
KOSDAQ,에코프로에이치엔,383310,27.909276345668292,34.352473658096706,37.738249996235,27900,29016,27063,86
KOSDAQ,우리기술투자,041190,26.14230085142531,34.6111325811747,39.24656880257417,6090,6333,5907,83
KOSDAQ,티에프이,425420,35.87688426389989,39.220312192402574,24.902802053581418,60100,62504,58297,57
KOSDAQ,지투파워,388050,39.2902892426923,25.80717278128915,34.90253946613466,11330,11783,10990,33
KOSDAQ,마이크로컨텍솔,098120,36.215319203022155,36.10305088043918,27.681628426422545,34900,36296,33853,70
KOSDAQ,희림,037440,37.19110946341917,43.93445213008545,18.874439524082472,5670,5896,5499,70
KOSDAQ,아이쓰리시스템,214430,36.11976926293684,37.19343873575003,26.68679498154537,82900,86216,80413,107
KOSDAQ,성우하이텍,015750,30.400365179118836,32.82172109510193,36.77791521589536,7940,8257,7701,75
KOSDAQ,셀트리온제약,068760,24.385036874047266,35.23126163706851,40.38370297900034,48400,50336,46948,125
KOSDAQ,LIG아큐버,073490,33.42333824213615,37.745273119465416,28.83138863839843,43000,44720,41710,43
KOSDAQ,코스메카코리아,241710,42.461968927006346,38.368210522572724,19.169822785595112,72800,75712,70616,100
KOSDAQ,사피엔반도체,452430,34.451004386241216,41.403086203627375,24.145908665073346,48750,50700,47287,75
KOSDAQ,다날,064260,30.86633088069295,39.7181441923017,29.41552641712147,6510,6770,6314,27
KOSDAQ,오텍,067170,31.914691213153045,48.53762485248322,19.547684679421796,3565,3707,3458,78
KOSDAQ,성광벤드,014620,41.446577703843666,33.20064860991665,25.352773686239683,34200,35568,33174,42
KOSDAQ,졸스,018700,32.53410224888692,45.4860741489614,21.979820621919444,2115,2199,2051,371
KOSDAQ,에스티아이,039440,29.274775182635715,37.13830088550072,33.58692095163133,29650,30836,28760,59
KOSDAQ,비츠로테크,042370,42.505448824665514,37.02657445196568,20.467974488194628,14350,14924,13919,34
KOSDAQ,네오오토,212560,36.184063415185385,42.70892367966353,21.107013650209144,13780,14331,13366,102
KOSDAQ,디아이티,110990,29.408907184712145,35.16029497048917,35.43080082503092,25000,26000,24250,92
KOSDAQ,디케이티,290550,45.19984126717655,37.257602808831805,17.54255443387553,25150,26156,24395,40
KOSDAQ,나노신소재,121600,36.76637092151205,34.40745032322595,28.82617726514588,69500,72280,67415,52
KOSDAQ,코세스,089890,39.82679815530133,39.88148424745172,20.29171685218888,38700,40248,37539,53
KOSDAQ,오스코텍,039200,44.678825965085665,36.08471182857464,19.236460716223576,39050,40612,37878,55
KOSDAQ,유일로보틱스,388720,36.33101373339473,35.6147272004752,28.054253105665595,97700,101608,94769,65
KOSDAQ,코데즈컴바인,047770,39.65823695240363,30.973733895160606,29.368029152435764,3135,3260,3040,111
KOSDAQ,에스투더블유,488280,37.236886043604656,43.321690393300436,19.44142132792072,23500,24440,22795,44
KOSDAQ,서부T&D,006730,30.59705877560002,41.178466422641364,28.224473311642495,11870,12344,11513,57
KOSDAQ,태웅,044490,37.0027652054986,37.2464636112194,25.750773418456184,39150,40716,37975,46
KOSDAQ,우리넷,115440,33.92244058014725,45.947351632816336,20.130209277152534,12920,13436,12532,24
KOSDAQ,폴라리스AI,039980,33.63490390136153,43.57682859737187,22.788268246324645,8460,8798,8206,32
KOSDAQ,이엔에프테크놀로지,102710,33.21435910793665,36.8671777702462,29.91846163170102,47900,49816,46463,65
KOSDAQ,동성화인텍,033500,34.96557962639993,36.65447046351193,28.379952145262322,22050,22932,21388,87
KOSDAQ,에스티큐브,052020,48.72001986549582,34.13132047345332,17.148661523695996,15360,15974,14899,66
KOSDAQ,아난티,025980,30.70974119758868,37.28899198826049,32.00126383391859,5400,5616,5238,70
KOSDAQ,SAMG엔터,419530,44.04488923821384,34.32887241631404,21.626236110297945,24350,25324,23619,107
KOSDAQ,바이젠셀,308080,30.749946573920827,53.16180493269336,16.08824476809552,9670,10056,9379,24
KOSDAQ,감성코퍼레이션,036620,41.26164199356431,38.979275794037285,19.759079977224232,5000,5200,4850,138
KOSDAQ,에프에스티,036810,36.71120428719748,35.2325344066125,28.05626130619001,34950,36348,33901,73
KOSDAQ,에임드바이오,0009K0,37.00418635659838,39.00082046467159,23.994994668846147,33700,35048,32689,71
KOSDAQ,케이엔제이,272110,36.595563195439105,35.943339044823595,27.461094779505057,33600,34944,32592,82
KOSDAQ,파이버프로,368770,46.393028190229884,33.47735758924231,20.129613475469743,19870,20664,19273,31
KOSDAQ,와이제이링크,209640,40.61482809559931,41.38178334044872,18.003387818893906,8470,8808,8215,9
KOSDAQ,엔켐,348370,32.233859116640595,41.62848981963471,26.137652553840816,34800,36192,33756,45
KOSDAQ,위지트,036090,35.683937567883014,42.96857634248234,21.347487579750755,1766,1836,1713,254
KOSDAQ,해성옵틱스,076610,40.40907038795639,41.02156400845842,18.56936858381743,2390,2485,2318,24
KOSDAQ,나이벡,138610,34.651211012309076,40.40601331441521,24.942775673275708,22400,23296,21728,356
KOSDAQ,제우스,079370,25.67728271464127,31.352206425035718,42.970513840555256,13540,14081,13133,62
KOSDAQ,차바이오텍,085660,33.800315574124554,34.996869151332035,31.202813784427295,13450,13988,13046,86
KOSDAQ,메가터치,446540,38.44699848195356,40.66162230047199,20.891380707690583,8480,8819,8225,86
KOSDAQ,큐렉소,060280,33.96244972937143,39.09808965582917,26.939462849973577,13020,13540,12629,39
KOSDAQ,텔레칩스,054450,32.86400347484171,41.29518627926865,25.840810245889646,16520,17180,16024,47
KOSDAQ,디티앤씨알오,383930,40.882977323626534,38.09731935980237,21.019705551745265,2870,2984,2783,576
KOSDAQ,오픈엣지테크놀로지,394280,34.83981226515376,34.60017705752417,30.56000918720596,16310,16962,15820,68
KOSDAQ,엠디바이스,226590,39.11528087477451,40.05543616077386,20.829284454567752,21100,21944,20467,55
KOSDAQ,하이젠알앤엠,160190,31.440838660325642,39.982837527723724,28.576325302066753,36250,37700,35162,64
KOSDAQ,DSC인베스트먼트,241520,39.06725338464165,32.42723039201329,28.50551696840311,13110,13634,12716,21
KOSDAQ,나라스페이스테크놀로지,478340,36.83618423655375,37.872977026940546,25.290840226621825,27800,28912,26966,57
KOSDAQ,NHN KCP,060250,32.68512446779554,37.7737882229129,29.54108730929157,17320,18012,16800,44
KOSDAQ,아나패스,123860,32.714436108701925,42.445227895110996,24.84033450607097,18720,19468,18158,215
KOSDAQ,오르비텍,046120,44.659743359940954,36.388489409960314,18.951769465272907,9620,10004,9331,21
KOSDAQ,AP위성,211270,33.02805314816155,41.26503578206979,25.706914050000908,16160,16806,15675,65
KOSDAQ,와이지엔터테인먼트,122870,27.327544012432845,37.30838000165725,35.364077476026026,47050,48932,45638,86
KOSDAQ,앤로보틱스,138360,44.287664676554726,38.071201047764724,17.641134275680553,3245,3374,3147,21
KOSDAQ,툴젠,199800,39.372168596519586,35.05439518379488,25.57343398451135,69700,72488,67609,80
KOSDAQ,동운아나텍,094170,44.19034651169015,36.785071496336165,19.02457901174145,44000,45760,42680,49
KOSDAQ,재영솔루텍,049630,21.121162437031774,36.029074646842844,42.84975993589315,11800,12272,11446,60
KOSDAQ,티앤엘,340570,38.095803160451645,37.76130060217269,24.142896237375663,63400,65936,61498,101
KOSDAQ,자람테크놀로지,389020,43.43675267511221,31.00151010504679,25.561741690189354,40550,42172,39333,61
KOSDAQ,제닉,123330,50.843017996607465,30.324441904121347,18.832537119038953,20250,21060,19642,107
KOSDAQ,드림씨아이에스,223250,31.981122400990348,43.318847295736894,24.70002881315663,5590,5813,5422,28
KOSDAQ,월덱스,101160,36.00828120972775,30.60161842624982,33.39009887390631,27300,28392,26481,102
KOSDAQ,일진파워,094820,35.0731282576051,34.8270257915259,30.099847440985116,15550,16172,15083,38
KOSDAQ,이노스페이스,462350,29.794814618141967,42.1164527033949,28.08873565869538,15530,16151,15064,53
KOSDAQ,한솔아이원스,114810,32.25960930254964,40.62640775550869,27.11398666723197,15020,15620,14569,63
KOSDAQ,디바이스,187870,42.38662601920016,36.8505177166836,20.76285700917431,23000,23920,22310,45
KOSDAQ,태광,023160,42.70112020866005,36.74076314092506,20.558120375705187,36200,37648,35114,29
KOSDAQ,덕산테코피아,317330,42.78394501611983,34.89129526815622,22.324756735491714,21100,21944,20467,48
KOSDAQ,푸른기술,094940,31.11270261711886,39.888761769510076,28.99853412325494,11750,12220,11397,58
KOSDAQ,노바렉스,194700,34.334747733058414,43.99449045976912,21.67076255223052,16670,17336,16169,121
KOSDAQ,엘오티베큠,083310,32.39355083556116,32.885929682098904,34.72051948233994,13730,14279,13318,106
KOSDAQ,다원넥스뷰,323350,41.983384178504956,36.52464859656085,21.4919634996439,20200,21008,19594,58
KOSDAQ,와이바이오로직스,338840,38.36367949005436,40.487468126148265,21.148851638739313,18060,18782,17518,135
KOSDAQ,성일하이텍,365340,41.641098353768335,34.572997819097615,23.785904572192106,64200,66768,62274,76
KOSDAQ,메디톡스,086900,31.211208332838915,43.40149798180708,25.387296665586234,97400,101296,94478,100
KOSDAQ,그린생명과학,114450,32.96983220672578,40.90249786564563,26.127668437512476,2880,2995,2793,55
KOSDAQ,싸이맥스,160980,28.999538963750737,37.73129387481119,33.26916567132196,34650,36036,33610,48
KOSDAQ,국일제지,078130,34.834131451242314,45.07753185006019,20.088335208581377,3925,4082,3807,72
KOSDAQ,한중엔시에스,107640,35.468774828213036,37.726931647614556,26.80428905382405,50500,52520,48985,30
KOSDAQ,네오티스,085910,37.37240886342752,40.9847960881588,21.642798773703984,26450,27508,25656,68
KOSDAQ,인벤티지랩,389470,35.02124168899316,39.67761006856906,25.301149732553906,48150,50076,46705,70
KOSDAQ,큐리오시스,494120,40.790679306696056,34.076366517164814,25.132954921197193,41050,42692,39818,91
KOSDAQ,안국약품,001540,30.620279787314995,45.45473840199936,23.9249788304534,10790,11221,10466,80
KOSDAQ,글로벌텍스프리,204620,45.20500004492911,36.059161906721386,18.73584102858174,5220,5428,5063,40
KOSDAQ,다이나믹솔루션,290660,32.419102431930675,44.838405417738905,22.74249364044654,1113,1157,1079,95
KOSDAQ,쎄크,081180,37.94328262638087,37.140849769775286,24.915864623611604,10520,10940,10204,105
KOSDAQ,셀레믹스,331920,51.32570195538989,32.83097114000856,15.84332690460155,15160,15766,14705,112
KOSDAQ,포메탈,119500,30.60594475727858,39.7882758605796,29.605780872257938,3950,4108,3831,425
